Word,Rating.Mean,
rodent,6.95,
suede,10.50,
tranquilizer,11.58,
transparent,10.67,
trot,7.30,
unattractive,8.21,
uterus,12.84,
bitty,7.44,
bouncy,4.61,
cheddar,7.14,
commend,10.81,
compassionate,11.74,
congrats,8.26,
cowardice,11.06,
demented,11.61,
dinnertime,4.05,
disperse,12.11,
distinguish,11.28,
ethnic,10.89,
gallows,11.24,
giddy,9.74,
hag,10.00,
hallucination,14.28,
hernia,12.29,
hobo,8.22,
indecent,12.06,
inhuman,11.37,
interpreter,11.00,
leary,10.80,
lollipop,3.89,
lovable,7.68,
manufacturer,10.79,
negligence,12.16,
overload,9.50,
particle,10.28,
residential,9.72,
serenity,11.05,
spiral,8.89,
talker,5.74,
tiara,6.77,
wrestler,7.48,
abyss,11.00,
algebra,11.47,
calcium,9.89,
caper,12.41,
charcoal,8.00,
checkmate,9.00,
delete,7.78,
dill,8.20,
directive,13.88,
disgusted,7.80,
dung,11.05,
farrow,14.00,
fascination,8.63,
gala,14.06,
genetics,11.84,
intrigued,10.93,
modesty,10.89,
municipal,14.06,
nightcap,10.17,
obsessive,10.89,
outgoing,8.11,
perverted,12.06,
prestigious,12.22,
publication,10.89,
pyjamas,5.78,
rapper,10.74,
redneck,8.61,
rethink,8.95,
rue,11.98,
scamp,10.43,
screwy,10.95,
sedan,8.00,
sequel,10.22,
snail,5.79,
stability,10.89,
tenure,15.79,
troupe,13.25,
unethical,14.30,
vulture,8.89,
whiplash,11.68,
winnings,7.11,
apt,12.50,
badger,8.74,
ballpark,5.24,
bonfire,8.80,
bossy,7.06,
chemo,14.24,
crossword,7.21,
devious,9.79,
dictate,10.26,
eerie,9.37,
fantasize,9.58,
farce,12.12,
fitness,8.74,
flake,5.95,
fluke,10.10,
founding,10.42,
harmonica,7.32,
jag,12.32,
leech,7.84,
liter,9.86,
lumpy,6.89,
mahjong,15.18,
nudity,9.18,
pantry,8.17,
pelican,8.22,
rewind,7.79,
righteousness,9.94,
rubble,9.59,
sage,11.39,
scarecrow,5.56,
sexist,11.32,
sinus,10.05,
speechless,8.68,
staircase,6.50,
thrive,9.35,
varsity,11.63,
vole,12.00,
wad,8.78,
whirl,7.37,
Armageddon,11.83,
bidder,9.32,
bio,9.75,
blindfold,8.11,
bloodstream,9.05,
bugle,8.88,
coy,11.67,
deadbeat,10.40,
disciplined,8.22,
disclose,11.72,
emerge,9.76,
endorse,12.06,
evaluate,9.11,
expansion,11.14,
faker,7.28,
friar,9.22,
gasp,8.05,
hale,10.90,
heterosexual,12.22,
hoof,6.90,
icon,10.11,
insomnia,13.05,
invalid,10.50,
loch,12.83,
lullaby,5.48,
lupus,14.29,
meek,9.70,
mutation,10.83,
petrified,9.05,
posture,8.89,
prehistoric,8.05,
premium,9.95,
racism,9.56,
rearrange,8.11,
reconnaissance,12.78,
reduction,11.26,
riddance,12.72,
seaweed,6.74,
senile,11.26,
turnip,7.00,
understatement,10.45,
upcoming,9.25,
virtuous,12.10,
visualize,9.88,
waive,12.63,
wench,10.72,
wop,11.67,
writ,15.19,
astonishing,9.11,
atropine,15.78,
baboon,9.11,
battleship,7.58,
bondage,15.06,
bowels,9.78,
canteen,9.04,
decipher,10.84,
deduction,10.89,
demise,10.67,
espionage,10.60,
feller,8.50,
formidable,11.29,
giggle,5.48,
gill,7.39,
hemorrhage,12.52,
inscription,11.53,
intimidate,11.22,
jig,8.70,
lax,11.33,
locket,8.35,
lowly,10.56,
masturbation,12.53,
mindless,9.89,
momentum,10.17,
navigation,10.20,
nicotine,10.22,
nitro,13.00,
obedience,8.53,
omen,12.05,
orgy,13.95,
pantyhose,6.06,
paste,4.84,
pouch,6.56,
resemble,10.05,
sadistic,13.30,
scarce,10.53,
shabby,10.56,
silicon,12.67,
simmer,9.65,
sinful,8.79,
sorcerer,11.37,
squawk,9.26,
striped,4.65,
unstoppable,8.53,
allergy,8.11,
ancestor,8.61,
asteroid,8.60,
benefactor,11.25,
bloated,10.72,
bruising,9.44,
buckaroo,9.06,
busboy,10.21,
canine,8.45,
canopy,9.82,
compact,10.79,
democrat,11.21,
doorknob,4.70,
enforce,9.11,
entity,9.50,
esteem,10.55,
feeble,9.39,
flan,12.65,
foremost,11.78,
frisky,12.17,
hark,10.47,
hurray,5.25,
infinity,8.83,
informal,10.32,
inquire,10.40,
jive,10.33,
lard,9.74,
louse,10.26,
manufacturing,9.16,
mouthful,6.37,
neglect,9.84,
ordinance,13.17,
perpetrator,12.88,
pianist,7.94,
plumb,9.81,
potty,2.28,
proceeds,10.37,
puffy,7.42,
rattlesnake,6.78,
rejoice,8.61,
relive,10.05,
renounce,12.72,
roasted,7.11,
saxophone,9.10,
seaman,9.45,
shadowy,6.60,
stalk,8.22,
sturdy,7.50,
tempo,9.67,
thunderbolt,6.65,
tracer,10.12,
upward,6.11,
vascular,15.11,
vinegar,7.11,
washroom,6.00,
wrinkled,7.26,
administer,9.42,
afloat,9.33,
articulate,13.00,
backside,5.61,
bathrobe,7.90,
bearings,10.15,
birthmark,6.85,
blender,6.84,
buffer,12.37,
candlelight,7.00,
casserole,7.32,
circumstantial,13.75,
comp,16.47,
dependable,8.78,
detection,10.33,
disastrous,9.00,
ditto,9.30,
endanger,9.37,
erratic,12.70,
exhale,8.42,
finder,6.06,
fringe,9.61,
gunpowder,9.74,
impound,12.53,
infiltrate,12.00,
instruct,9.00,
itinerary,11.84,
lash,9.47,
lifeguard,5.63,
lotto,11.00,
malaria,12.33,
misguided,9.39,
novelty,11.71,
overrun,9.42,
perky,9.05,
pimple,9.57,
pinkie,3.21,
prostate,15.00,
regent,15.95,
retribution,13.17,
rewarding,8.11,
ringer,8.80,
ruse,12.17,
skateboard,6.94,
sparkle,5.95,
stature,11.12,
strife,11.78,
successor,12.24,
summary,8.00,
territorial,10.11,
thieving,9.28,
unleash,8.37,
unreliable,8.89,
voltage,11.78,
wholesale,11.70,
wrapper,6.11,
administrator,12.22,
advertise,9.63,
backbone,6.95,
bungalow,12.58,
burrito,9.37,
commie,12.69,
commodity,13.53,
credible,13.11,
directory,9.57,
disobey,6.61,
eminent,12.53,
entertainer,7.85,
eskimo,7.12,
eulogy,12.47,
fanatic,11.71,
graft,13.80,
healer,9.61,
hombre,12.33,
hypocrisy,14.00,
ludicrous,12.84,
malt,9.18,
mango,8.22,
mascot,9.50,
meditation,10.47,
nobility,11.39,
ore,11.12,
patriotism,9.00,
potassium,11.89,
proximity,12.26,
raincoat,5.50,
rephrase,9.25,
sanctity,13.88,
sayonara,9.56,
suffice,12.26,
texture,9.35,
trapper,9.11,
triage,14.38,
turnout,10.95,
abusive,9.58,
accord,9.65,
airway,11.16,
assess,11.37,
banjo,8.44,
bonanza,9.79,
commandment,7.58,
consecutive,10.00,
consensus,12.32,
controversy,11.17,
doubtful,8.33,
encryption,14.00,
evolve,10.63,
faulty,9.63,
ferret,8.47,
fiasco,11.68,
folder,8.21,
frau,15.58,
gel,7.21,
gigolo,13.94,
gizmo,9.11,
hymn,7.50,
hype,11.00,
inconvenient,9.58,
lark,11.82,
makeover,10.53,
manipulative,11.26,
marketplace,8.89,
mast,10.59,
nix,11.88,
ointment,7.90,
planner,9.05,
plausible,12.79,
raisin,5.05,
redeem,9.28,
resource,10.00,
storeroom,8.11,
stork,7.65,
surfer,7.58,
testosterone,12.18,
tracker,9.61,
transvestite,13.94,
unhealthy,6.78,
vigilante,12.44,
warped,9.40,
whine,5.53,
withstand,10.05,
wondrous,11.00,
wretch,10.25,
administrative,11.50,
airspace,11.50,
amaze,7.50,
aphrodisiac,13.32,
bachelorette,13.26,
bias,10.71,
blowjob,11.83,
brothel,14.94,
chilling,8.65,
chowder,8.00,
clubhouse,7.44,
coil,9.67,
creamed,10.40,
deodorant,8.83,
disciplinary,9.00,
dominant,11.11,
exhaustion,7.61,
farming,5.37,
fetus,12.72,
futile,13.11,
galley,12.69,
gent,11.80,
glare,9.33,
godmother,6.95,
halo,6.39,
heinous,11.24,
herbal,11.28,
holder,6.85,
honky,10.00,
immense,11.24,
induce,12.05,
investigative,10.68,
masquerade,11.83,
northwestern,8.58,
overdo,9.17,
plaid,8.56,
pong,8.68,
popsicle,3.78,
provocative,12.21,
prudent,12.53,
purge,11.56,
quake,8.15,
reconstruction,11.95,
rehabilitation,13.53,
relevance,11.56,
sailboat,4.65,
snore,5.94,
socket,8.06,
strengthen,9.70,
swipe,9.63,
swish,9.89,
takeout,8.27,
timetable,10.58,
transporter,10.72,
tyranny,12.12,
unification,14.33,
wallow,9.26,
whoopee,7.76,
accordance,11.75,
adaptation,11.39,
afterlife,8.11,
agreeable,8.41,
axis,12.10,
blooming,7.17,
borderline,10.24,
bouncer,12.67,
chuckle,6.30,
circular,7.68,
citation,12.95,
component,10.78,
coordinator,11.05,
diplomacy,10.89,
discomfort,9.53,
duration,10.32,
encyclopedia,7.17,
famine,10.00,
frail,9.64,
granite,12.24,
grits,8.95,
hearse,9.89,
heathen,9.67,
highland,11.20,
husky,10.21,
impeccable,11.37,
inability,10.67,
influential,11.05,
jackal,12.17,
lagoon,9.42,
latitude,10.47,
maggot,9.50,
mangy,8.78,
mathematical,8.22,
minivan,7.50,
muzzle,8.44,
pang,10.50,
philosophical,12.26,
pillar,8.26,
polygraph,13.33,
redo,7.94,
renal,17.13,
reopen,8.78,
rooftop,5.89,
shaker,8.33,
stag,12.35,
stairway,4.15,
stamina,10.94,
starlight,7.37,
summons,12.20,
sundae,5.11,
thaw,8.11,
theta,15.27,
vail,10.33,
visitation,10.47,
wholesome,9.53,
wont,7.65,
yarn,6.61,
auditorium,6.94,
bamboo,9.28,
bayonet,11.00,
binoculars,6.79,
chronicle,9.45,
clarinet,9.22,
clientele,14.12,
compose,9.16,
cylinder,9.63,
dreamy,8.75,
earnest,10.22,
eater,5.94,
enlist,11.30,
fertile,9.32,
flawless,9.33,
gloat,11.16,
grotesque,11.78,
headphones,7.74,
hideout,6.86,
horrifying,7.58,
jiffy,9.33,
kilo,11.94,
malicious,11.37,
misty,8.39,
occult,12.65,
patronize,11.00,
petrol,12.28,
plankton,11.21,
porcelain,9.12,
quartet,9.00,
ragged,8.50,
railway,6.65,
recollection,10.61,
recycling,10.53,
relaxation,9.56,
scrawny,9.11,
sever,9.05,
shitload,11.53,
sitter,5.68,
strut,9.00,
takeover,10.16,
titanium,13.58,
toot,5.53,
trader,8.79,
unprecedented,13.16,
vibration,9.56,
aerobics,11.00,
banzai,12.85,
behavioral,11.89,
beseech,12.93,
biker,7.26,
biopsy,15.06,
birch,10.84,
carcass,12.25,
completion,8.56,
costly,9.21,
disable,9.05,
distinctive,10.39,
distraught,11.00,
domination,11.79,
eggnog,7.45,
escrow,15.38,
ferocious,9.74,
fossil,7.50,
frisk,10.16,
fussy,6.67,
girdle,10.22,
golfing,7.68,
hedge,8.90,
hepatitis,14.24,
highlight,7.61,
hijack,10.76,
hitter,7.39,
hotline,10.75,
immigrant,9.78,
kraut,9.27,
leprechaun,6.60,
luau,10.44,
malpractice,11.75,
mirage,10.89,
muscular,8.79,
optimism,12.17,
perpetual,13.75,
pleasing,7.28,
python,7.89,
quad,12.58,
ravishing,12.22,
relentless,9.89,
reproduce,9.89,
revolt,10.67,
sighting,9.79,
spat,8.80,
symbolic,10.37,
sympathize,9.42,
tactic,11.00,
tenor,12.56,
troublesome,8.06,
tumble,7.89,
twister,7.53,
unexplained,8.11,
unfit,10.62,
user,9.57,
vandalism,12.00,
whorehouse,11.94,
youthful,8.79,
aorta,13.06,
arithmetic,7.16,
artwork,7.32,
beanie,10.72,
blockade,10.55,
capitalist,12.65,
childbirth,9.25,
classmate,7.15,
contingency,14.06,
disagreement,8.48,
distributor,11.56,
diva,13.58,
dysfunctional,11.47,
extinguisher,7.35,
feat,11.26,
generic,11.00,
goner,9.35,
grandchild,5.26,
guru,13.94,
gymnastics,7.74,
hearsay,12.76,
hellhole,12.37,
instrumental,8.94,
java,12.63,
lateral,12.41,
optimist,10.89,
pasture,6.33,
peer,10.21,
pelvic,10.89,
pharmacist,8.79,
pinball,6.95,
ploy,12.50,
pornographic,12.25,
propeller,7.00,
protestant,12.67,
quarry,10.56,
renewed,8.70,
restrain,9.06,
rut,9.17,
scuba,7.60,
sesame,7.41,
setback,10.40,
shiver,7.50,
shoplifting,8.83,
sitcom,10.05,
soar,9.58,
solace,12.73,
swoop,6.11,
transfusion,12.00,
undertaker,10.32,
unfamiliar,9.00,
unprepared,8.00,
vector,11.12,
viewer,9.17,
ado,11.88,
adversary,12.67,
apparatus,10.90,
cashmere,13.05,
challenger,8.37,
cockeyed,10.00,
continuum,14.35,
corpus,11.17,
cram,10.32,
daycare,6.74,
dialysis,13.00,
dopamine,15.47,
duo,7.94,
edit,9.57,
err,13.06,
expendable,12.50,
firewood,6.61,
gland,10.61,
graphics,9.47,
hardship,10.33,
hardworking,6.56,
haze,11.62,
honorary,10.18,
horizontal,8.15,
interface,12.85,
intrigue,10.68,
jailer,10.20,
judgmental,10.68,
lifelong,8.80,
marshmallow,3.80,
mortality,12.35,
mound,7.71,
mushy,6.56,
napalm,14.75,
nibble,7.37,
parry,11.15,
pistachio,8.74,
remainder,8.00,
ripple,8.47,
savannah,12.00,
sensual,12.10,
sham,11.60,
sheik,12.82,
sob,9.00,
suffocate,10.37,
tic,8.06,
timid,9.85,
twerp,8.00,
unharmed,9.21,
unprofessional,10.83,
unsafe,4.74,
whilst,11.31,
worldly,10.61,
accuracy,9.71,
ammonia,11.00,
annulment,12.37,
astray,10.30,
attire,11.22,
blowout,9.42,
cipher,13.82,
commentary,11.89,
distribute,10.32,
duffel,10.11,
earthly,9.38,
electrician,8.75,
endeavor,13.41,
extinction,8.89,
firearm,9.94,
fireball,8.58,
giraffe,5.00,
groundhog,6.00,
hemisphere,9.85,
incompetence,11.74,
joyful,7.05,
livelihood,10.89,
mandate,12.95,
mayflower,7.74,
metropolitan,11.59,
muster,12.22,
occupational,10.33,
omega,13.24,
oppression,12.22,
persona,11.33,
pickled,9.30,
pocketbook,9.35,
potent,11.44,
privy,12.07,
resentment,11.53,
soften,7.37,
stabilize,11.26,
suppress,12.94,
tablet,6.83,
tartar,9.94,
uncanny,12.50,
unheard,8.47,
vat,9.84,
vortex,12.94,
assailant,12.44,
badass,12.14,
barren,11.12,
barricade,11.18,
biography,9.47,
blasphemy,10.72,
blinding,7.21,
brilliance,10.50,
complicate,9.32,
conspicuous,11.70,
contradiction,10.63,
contraption,11.39,
dispatcher,12.67,
dowry,14.59,
enable,10.42,
esteemed,13.11,
godforsaken,11.25,
goober,8.42,
humorous,8.56,
intentional,8.74,
lag,9.39,
maternal,11.22,
midtown,9.78,
mower,6.89,
nebula,13.38,
pathological,12.84,
playback,8.50,
plump,8.21,
pox,8.61,
prune,7.85,
quicksand,9.60,
railing,6.56,
reproduction,10.63,
retro,11.90,
ruckus,9.26,
satchel,12.35,
seer,10.56,
shilling,11.16,
shutdown,8.74,
sightseeing,11.00,
skeptical,10.74,
smallpox,10.71,
splinter,4.72,
springtime,5.65,
starvation,8.53,
stricken,10.65,
trademark,10.37,
typhoon,9.78,
unclear,8.21,
uplink,13.92,
vale,11.69,
vicar,12.53,
acquisition,13.63,
caravan,9.28,
chastity,11.78,
cleanse,8.11,
construct,8.72,
correctional,11.51,
enlightenment,11.33,
extracurricular,10.33,
extravagant,9.68,
folly,10.67,
gloss,9.90,
heartache,9.72,
heroine,10.68,
imagery,10.28,
indestructible,10.16,
irritable,8.67,
jellyfish,6.61,
juggle,6.39,
latex,13.48,
layaway,9.44,
linger,10.56,
litigation,13.37,
marksman,10.83,
microchip,14.00,
miner,8.05,
mystic,10.62,
outburst,11.25,
overcoat,8.95,
oversight,11.28,
perceive,10.42,
prescribe,9.20,
provider,9.63,
pulmonary,13.05,
puny,8.00,
redundant,12.72,
reins,8.59,
resourceful,10.65,
retract,12.17,
rite,10.42,
rummy,11.17,
rundown,7.78,
shutter,7.83,
sleepover,5.50,
sloth,8.37,
sprinkle,5.50,
stockade,11.88,
stormy,6.30,
stripe,4.05,
sublime,13.76,
talisman,12.67,
tiresome,8.42,
titan,11.22,
undermine,12.47,
untrue,6.53,
youngster,6.11,
adder,12.13,
apprehend,11.47,
attacker,6.50,
automated,11.11,
aviation,10.32,
bridegroom,11.33,
camper,6.67,
canister,8.83,
cannonball,6.39,
carousel,6.68,
chink,10.47,
cluck,5.22,
concierge,12.19,
delegate,12.61,
density,10.79,
detest,10.47,
dismount,9.79,
dubious,12.19,
eel,6.47,
elm,9.06,
famished,9.67,
faucet,6.29,
gauze,9.32,
gazette,10.43,
glucose,13.78,
goalie,7.79,
gravel,7.19,
helium,9.86,
hobbit,11.67,
inconsiderate,9.72,
interact,9.58,
magnitude,12.30,
misdemeanor,14.21,
newspaperman,7.50,
overreact,9.89,
pathology,14.05,
penance,12.50,
preview,7.42,
quitter,7.16,
raccoon,6.79,
rematch,9.05,
requirement,8.44,
schooling,6.37,
snug,6.38,
spur,9.35,
tedious,11.78,
tract,13.67,
trespass,9.16,
urgency,9.81,
venue,12.16,
wasp,5.58,
yap,7.83,
accountable,11.70,
ballad,11.21,
barbaric,11.84,
believable,8.50,
bitterness,9.74,
bloodbath,11.20,
bronco,9.00,
chandelier,8.63,
char,9.34,
colossal,9.00,
councilman,11.91,
crescent,7.84,
diagnostic,12.90,
dopey,8.82,
eject,8.05,
elect,7.28,
elusive,12.76,
enema,13.56,
flares,11.45,
fluff,4.85,
frosting,4.95,
gopher,7.21,
gunfighter,7.18,
hamper,6.80,
heartfelt,9.79,
hippo,5.79,
hyena,6.61,
illustrious,12.05,
installation,10.21,
intervene,11.72,
listener,5.79,
llama,8.61,
loon,9.12,
marcel,18.33,
masseuse,11.22,
nameless,10.06,
penetration,11.05,
perk,9.63,
playwright,10.44,
regroup,9.63,
reptile,6.05,
rosebud,8.12,
rump,8.95,
septic,11.13,
shatter,9.33,
shrewd,11.37,
therapeutic,12.39,
trolley,8.47,
trough,8.41,
trusty,6.24,
unorthodox,12.19,
widower,9.42,
apostle,9.50,
arraignment,16.44,
ave,10.27,
brimstone,11.19,
brittle,9.78,
cabbie,9.38,
chunky,7.42,
complication,9.50,
corned,10.79,
crumble,6.68,
delicacy,10.47,
delinquent,11.00,
endorsement,12.22,
explicit,11.67,
eyebrow,5.50,
feisty,9.17,
fictional,8.00,
finesse,12.39,
forwards,6.08,
frigid,9.84,
garment,8.32,
gout,13.65,
grownup,4.43,
guzzler,11.72,
gymnasium,6.63,
hammock,7.11,
homing,11.75,
hue,10.12,
icing,5.53,
ivory,9.39,
jugular,12.95,
lifeboat,7.72,
margarita,12.60,
mediocre,11.59,
merge,10.68,
nifty,9.12,
ogre,8.33,
output,10.72,
parcel,10.67,
pedestrian,9.75,
peppermint,5.70,
ranking,9.28,
reclaim,10.61,
reload,8.95,
rook,11.59,
rung,8.27,
slang,10.68,
slingshot,6.53,
snowball,4.74,
tetanus,11.00,
thoughtless,9.56,
transponder,15.07,
twit,12.00,
uninvited,9.00,
unkind,7.21,
wildcat,7.44,
yak,7.78,
banter,11.25,
berserk,10.89,
blurry,7.28,
brighten,7.06,
bubbly,8.17,
capability,9.40,
census,11.14,
ceremonial,10.89,
cleavage,12.95,
competitor,9.06,
crypt,10.68,
curriculum,10.35,
daybreak,8.10,
delegation,13.32,
drought,7.94,
edible,8.68,
expel,9.59,
fencing,10.94,
flannel,9.44,
flattery,9.61,
forthcoming,12.72,
haystack,6.32,
hickey,11.58,
horrific,9.80,
hummer,11.56,
imaginative,8.74,
intimidating,10.47,
jolt,9.44,
lapse,11.68,
laundering,12.29,
magistrate,12.78,
majestic,10.72,
manic,12.11,
millimeter,9.37,
mitt,6.83,
nightly,8.00,
peninsula,9.00,
periscope,10.16,
prestige,11.59,
prude,12.11,
putter,9.33,
puzzled,7.50,
rabid,9.22,
scarcely,10.38,
seasick,8.89,
sentencing,11.61,
sentry,11.12,
shawl,9.74,
smut,12.74,
startling,10.33,
stationery,8.42,
stimulate,9.95,
stimulation,8.63,
thumper,7.17,
tram,10.53,
triumphant,8.89,
unmarked,8.00,
unwanted,6.39,
accelerator,10.27,
alto,10.19,
aristocrat,11.88,
aroma,9.47,
ballot,8.83,
banish,9.89,
basil,10.13,
beige,7.74,
beneficiary,15.06,
billboard,7.72,
boundary,8.35,
bribery,10.65,
carefree,9.89,
caress,10.89,
coarse,9.11,
concession,9.33,
conservatory,12.11,
contradict,10.89,
cotillion,13.92,
crease,7.79,
disorderly,9.63,
dispense,9.50,
documentation,11.90,
dreaded,10.50,
duly,11.40,
ecstatic,13.26,
enjoyment,8.85,
entourage,12.06,
executioner,9.79,
fest,9.88,
geezer,9.59,
hanger,6.78,
havoc,10.50,
hickory,9.39,
hormone,12.00,
hurl,8.06,
inflict,10.74,
intermission,10.89,
intolerable,12.23,
jailhouse,7.11,
joyous,7.35,
judicial,13.15,
literal,10.11,
lockup,8.84,
manipulation,10.61,
mastermind,10.50,
nylon,10.00,
otter,5.47,
oval,5.95,
overthrow,10.67,
pagan,13.00,
pedophile,13.37,
physicist,12.90,
presumptuous,14.00,
prudence,11.87,
rambling,10.75,
satanic,9.11,
sauna,10.28,
schizophrenia,13.44,
scripture,7.28,
shank,11.89,
shindig,11.29,
simplicity,9.89,
sleepless,8.45,
stair,3.84,
starch,10.67,
suitor,11.94,
tasteful,9.06,
temporal,15.84,
thriller,8.25,
trapeze,9.28,
twig,6.28,
uncertainty,12.25,
unfold,8.00,
unthinkable,10.11,
waxed,8.61,
winch,12.22,
adjacent,11.05,
amnesty,12.95,
anesthetic,13.05,
arterial,14.50,
aversion,11.94,
bayou,11.53,
brethren,10.00,
citizenship,9.95,
clash,8.95,
claustrophobic,12.42,
cleaver,8.94,
cleric,11.89,
daft,12.26,
dangle,6.89,
deathbed,9.47,
debutante,14.26,
defenseless,9.45,
detox,16.34,
dialect,11.50,
dildo,15.41,
discourage,9.32,
dribble,6.50,
dwelling,9.05,
endurance,10.53,
evident,12.55,
fingernail,4.00,
gentry,14.11,
girly,6.81,
greased,6.94,
groupie,12.06,
halftime,7.61,
harass,10.84,
hornet,7.28,
humidity,9.80,
illegitimate,9.95,
indoor,5.05,
initiation,9.88,
jest,11.21,
kamikaze,12.78,
lint,7.47,
medallion,10.26,
nationwide,9.00,
newt,7.56,
obituary,9.44,
ominous,12.82,
oversee,11.00,
pear,4.00,
prospective,10.42,
psychosis,16.07,
quail,9.72,
relic,10.63,
renegade,10.21,
reverence,13.06,
secretive,9.63,
siding,9.18,
specialize,11.33,
spender,8.53,
spunk,10.85,
stampede,9.55,
standpoint,12.11,
subscription,10.37,
swarm,8.68,
termination,11.50,
trainee,11.79,
unholy,9.42,
vanquishing,13.63,
welch,9.46,
willingness,8.79,
accordion,8.61,
alignment,11.76,
anthropology,14.61,
archive,12.95,
astronomy,9.00,
banister,10.00,
barbed,10.00,
blindness,7.21,
bodega,13.67,
bowler,10.58,
bran,9.95,
brooch,10.71,
chitchat,9.59,
clover,5.74,
cluster,10.00,
commune,12.05,
crimson,10.28,
crutch,7.21,
crybaby,6.35,
damnation,8.94,
deprive,9.37,
elope,11.37,
equity,15.53,
excruciating,12.62,
expectation,10.32,
farmhouse,5.89,
garter,11.72,
geographic,8.89,
gorge,9.17,
headless,8.72,
homage,13.72,
huff,9.28,
hypnotic,11.70,
infidelity,13.89,
inhibitor,13.19,
madhouse,9.11,
mailing,6.00,
mandarin,10.35,
metallic,9.63,
microfilm,12.12,
nacho,6.86,
negotiator,11.42,
nutcase,7.83,
outcast,8.84,
outpost,11.53,
para,13.02,
paranormal,12.67,
pedestal,10.80,
pellet,10.18,
postmortem,12.22,
prerogative,13.33,
prodigy,11.63,
renowned,11.40,
schoolboy,6.63,
scold,8.53,
scourge,14.06,
slew,9.80,
squaw,8.16,
strive,8.95,
superiority,10.74,
terminator,11.18,
twat,15.44,
twirl,3.72,
unannounced,8.90,
wiki,18.52,
zillion,8.67,
adjourn,12.59,
anthrax,14.26,
asbestos,13.95,
attentive,9.37,
boa,9.56,
bulldozer,5.61,
burp,4.67,
calculator,8.22,
carotid,17.08,
chaser,11.22,
chipper,8.20,
clink,9.44,
condescending,11.95,
confer,13.39,
confessional,11.05,
conjunction,9.67,
controller,10.32,
converse,12.00,
conversion,10.39,
crowbar,8.72,
dazzling,9.19,
dealership,11.21,
decisive,11.44,
deformed,7.65,
dementia,12.32,
dingo,11.29,
downside,9.37,
duet,8.82,
elimination,11.44,
energetic,6.90,
epiphany,13.74,
escalator,7.11,
extradition,13.76,
feud,10.33,
foggy,7.11,
fruity,6.80,
hairdo,6.39,
handgun,7.59,
hangman,8.33,
harmful,7.63,
herpes,11.37,
hex,12.42,
hoodlum,10.33,
impolite,7.26,
injunction,12.50,
intake,12.84,
invaluable,11.71,
kerosene,10.95,
knuckle,5.94,
landfill,8.71,
lucrative,15.12,
manned,12.28,
mocha,12.00,
mod,12.60,
outraged,9.15,
overture,11.47,
pap,13.00,
penal,12.82,
perverse,13.11,
pooch,7.67,
prediction,9.68,
prowl,9.50,
raggedy,6.11,
ration,10.40,
refusal,8.37,
reincarnation,11.06,
rupture,11.05,
sac,9.00,
snuggle,5.39,
soothe,8.40,
ting,10.00,
topside,9.63,
trio,8.39,
turban,10.24,
tush,8.29,
ultimatum,11.47,
unpopular,8.20,
unwind,8.42,
vaginal,11.94,
vial,10.06,
victorious,10.05,
visionary,12.17,
accelerate,10.74,
alpine,11.28,
architectural,12.25,
bearded,7.20,
bookkeeper,9.15,
cancellation,10.05,
cartel,14.06,
catastrophic,12.11,
chestnut,6.55,
chrome,8.32,
critter,7.14,
detachment,12.53,
diagram,9.63,
disrupt,9.17,
divulge,12.65,
dodger,9.89,
elegance,9.61,
emphasis,10.72,
eunuch,15.25,
export,11.00,
fib,6.50,
grinder,8.68,
hallmark,10.42,
infectious,11.21,
investor,10.22,
knickers,9.94,
lewd,12.19,
livery,13.00,
lucid,13.74,
luscious,11.11,
maxim,12.67,
memento,11.12,
motorcade,10.65,
mutilated,10.44,
oppressed,11.16,
pajama,4.27,
paradox,13.78,
pebble,5.68,
podium,9.35,
posh,11.88,
possessive,9.61,
pretext,13.06,
procession,11.79,
registry,13.00,
relocate,9.79,
rowing,7.68,
runny,5.68,
scat,11.76,
senora,9.90,
singular,9.80,
singularity,14.55,
slum,11.90,
snotty,7.22,
socialist,13.61,
streetcar,9.95,
susceptible,9.94,
tolerant,10.78,
trombone,7.83,
unclean,6.83,
vendor,10.17,
wharf,10.88,
windmill,5.32,
acme,9.54,
aggravated,8.61,
approximate,10.70,
armpit,6.00,
beagle,7.39,
biologist,10.90,
bitchy,11.44,
blitz,10.40,
campfire,5.11,
captivity,9.06,
cater,10.85,
checkout,6.44,
cheeky,10.63,
combustion,11.42,
composite,12.15,
concubine,12.60,
conjure,11.37,
consultation,9.79,
coon,9.11,
craziness,8.83,
custard,8.50,
deployment,12.29,
downfall,11.47,
dud,8.55,
embark,11.05,
envious,9.26,
exceed,9.95,
fiesta,10.84,
germ,5.95,
gullible,10.83,
haywire,10.68,
housework,7.00,
hypocritical,10.63,
imaging,10.06,
imprint,11.35,
insubordination,12.12,
iodine,11.18,
landmark,9.61,
landscaping,11.00,
latter,10.69,
lifeless,9.22,
mascara,9.21,
mid,10.32,
orbital,12.65,
petroleum,11.11,
prosperous,13.00,
pusher,9.00,
rejoin,10.61,
residual,11.94,
retaliate,10.00,
rocker,7.06,
sax,8.75,
sedate,11.84,
seriousness,8.10,
showdown,8.39,
slander,14.00,
slaughterhouse,10.80,
stow,9.56,
subsequent,13.05,
swordsman,9.78,
toolbox,6.67,
toupee,9.63,
underlying,12.10,
valor,13.44,
variation,10.11,
ventilator,11.44,
veterinarian,8.94,
wannabe,11.29,
advancement,10.89,
anomaly,12.44,
